t_sec,cmd_vx,cmd_wz,meas_speed_tf
84.650,0.152,-0.061,0.000
84.700,0.151,-0.087,0.636
84.750,0.156,-0.095,0.000
84.800,0.159,-0.092,0.055
84.850,0.158,-0.081,0.000
84.900,0.156,-0.078,0.016
84.950,0.000,0.000,0.000
85.000,0.158,-0.079,0.258
85.050,0.161,-0.048,0.000
85.100,0.168,-0.029,0.130
85.150,0.176,-0.019,0.000
85.200,0.181,-0.007,0.191
85.250,0.184,-0.006,0.000
85.300,0.179,-0.007,0.365
85.350,0.184,-0.008,0.000
85.400,0.185,-0.019,0.357
85.450,0.189,-0.000,0.000
85.500,0.196,0.003,0.517
85.550,0.195,0.007,0.000
85.600,0.192,0.005,0.257
85.650,0.193,-0.007,0.000
85.700,0.191,-0.017,0.030
85.750,0.199,-0.022,0.000
85.800,0.191,0.003,0.069
85.850,0.193,-0.007,0.000
85.900,0.204,-0.008,0.169
85.950,0.195,-0.013,0.000
86.000,0.196,-0.006,0.066
86.050,0.201,0.007,0.000
86.100,0.203,0.016,0.322
86.150,0.198,0.015,0.000
86.200,0.193,0.008,0.339
86.250,0.191,-0.016,0.000
86.300,0.193,-0.012,1.124
86.350,0.197,-0.016,0.000
86.400,0.190,-0.028,0.717
86.450,0.190,-0.061,0.000
86.500,0.187,-0.135,0.187
86.550,0.188,-0.169,0.000
86.600,0.180,-0.210,0.319
86.650,0.172,-0.230,0.000
86.700,0.169,-0.236,0.107
86.750,0.162,-0.238,0.000
86.800,0.156,-0.249,0.148
86.850,0.162,-0.245,0.000
86.900,0.165,-0.242,0.182
86.950,0.166,-0.257,0.000
87.000,0.169,-0.263,0.470
87.050,0.172,-0.283,0.000
87.100,0.168,-0.275,0.423
87.150,0.159,-0.257,0.000
87.200,0.163,-0.251,0.350
87.250,0.166,-0.248,0.000
87.300,0.163,-0.252,0.277
87.350,0.162,-0.234,0.000
87.400,0.165,-0.216,0.278
87.450,0.162,-0.202,0.000
87.500,0.157,-0.209,0.204
87.550,0.151,-0.172,0.000
87.600,0.150,-0.141,0.337
87.650,0.158,-0.149,0.000
87.700,0.162,-0.146,0.361
87.750,0.165,-0.151,0.000
87.800,0.158,-0.155,0.325
87.850,0.154,-0.154,0.000
87.900,0.000,0.000,0.220
87.950,0.000,0.000,0.000
88.000,0.154,-0.079,0.226
88.050,0.161,-0.068,0.000
88.100,0.171,-0.048,0.264
88.150,0.171,-0.049,0.000
88.200,0.178,-0.039,0.223
88.250,0.175,-0.031,0.000
88.300,0.184,-0.031,0.370
88.350,0.184,-0.014,0.000
88.400,0.189,-0.002,0.527
88.450,0.193,-0.003,0.000
88.500,0.185,-0.012,0.360
88.550,0.189,-0.026,0.000
88.600,0.192,-0.002,0.254
88.650,0.193,0.015,0.000
88.700,0.195,0.023,0.297
88.750,0.193,0.019,0.000
88.800,0.200,0.001,0.073
88.850,0.193,-0.000,0.000
88.900,0.198,0.007,0.103
88.950,0.200,0.009,0.000
89.000,0.196,0.003,0.115
89.050,0.193,0.000,0.000
89.100,0.190,-0.002,0.262
89.150,0.189,-0.007,0.000
89.201,0.192,-0.003,0.305
89.250,0.195,0.007,0.000
89.300,0.194,0.002,0.758
89.350,0.191,0.013,0.000
89.400,0.192,0.018,0.553
89.450,0.202,0.014,0.000
89.501,0.201,0.018,0.445
89.550,0.205,0.020,0.000
89.600,0.194,0.019,0.362
89.650,0.190,0.009,0.000
89.700,0.196,0.024,0.238
89.750,0.196,0.001,0.000
89.800,0.197,0.001,0.170
89.850,0.194,0.006,0.000
89.900,0.188,0.018,0.112
89.950,0.178,0.096,0.000
90.000,0.181,0.167,0.472
90.050,0.175,0.210,0.000
90.100,0.179,0.234,0.430
90.150,0.184,0.257,0.000
90.200,0.179,0.280,0.883
90.250,0.184,0.286,0.000
90.300,0.179,0.301,0.665
90.350,0.171,0.328,0.000
90.400,0.162,0.347,0.352
90.450,0.165,0.353,0.000
90.500,0.163,0.366,0.194
90.550,0.167,0.370,0.000
90.600,0.170,0.374,0.308
90.650,0.168,0.377,0.000
90.700,0.175,0.391,0.073
90.750,0.172,0.385,0.000
90.800,0.164,0.376,0.653
90.850,0.162,0.384,0.000
90.900,0.154,0.369,0.453
90.950,0.158,0.362,0.000
91.000,0.155,0.354,0.502
91.050,0.158,0.344,0.000
91.100,0.000,0.000,0.454
91.150,0.165,0.313,0.000
91.200,0.169,0.267,0.317
91.250,0.174,0.224,0.000
91.300,0.173,0.177,0.147
91.350,0.178,0.158,0.000
91.400,0.183,0.138,0.052
91.450,0.179,0.103,0.000
91.500,0.175,0.071,0.127
91.550,0.186,0.066,0.000
91.600,0.189,0.053,0.146
91.650,0.190,0.044,0.000
91.700,0.190,0.049,0.368
91.750,0.191,0.036,0.000
91.800,0.193,0.019,0.295
91.850,0.191,0.011,0.000
91.900,0.192,0.019,0.367
91.950,0.193,0.017,0.000
92.000,0.195,0.005,0.357
92.050,0.198,0.008,0.000
92.100,0.199,0.001,0.253
92.150,0.199,-0.003,0.000
92.200,0.195,-0.010,0.336
92.250,0.196,-0.014,0.000
92.300,0.200,-0.015,0.312
92.350,0.198,-0.007,0.000
92.400,0.197,-0.007,0.268
92.450,0.206,-0.006,0.000
92.500,0.201,0.013,0.213
92.550,0.197,0.005,0.000
92.600,0.194,0.000,0.252
92.650,0.196,0.003,0.000
92.700,0.196,0.003,0.283
92.750,0.193,0.007,0.000
92.800,0.194,0.009,0.282
92.850,0.202,0.012,0.000
92.900,0.199,-0.007,0.541
92.950,0.198,-0.006,0.000
93.000,0.199,0.000,0.385
93.050,0.193,0.011,0.000
93.100,0.194,0.009,0.333
93.150,0.206,-0.018,0.000
93.200,0.204,-0.020,0.209
93.250,0.203,-0.003,0.000
93.300,0.207,-0.011,0.219
93.350,0.209,-0.007,0.000
93.400,0.209,-0.007,0.285
93.450,0.207,-0.000,0.000
93.500,0.201,0.014,0.358
93.550,0.199,0.008,0.000
93.600,0.200,0.007,0.581
93.650,0.201,0.000,0.000
93.701,0.200,0.007,0.468
93.751,0.195,-0.002,0.000
93.800,0.195,0.006,0.482
93.850,0.196,0.019,0.000
93.900,0.195,-0.005,0.302
93.950,0.195,-0.001,0.000
94.000,0.196,-0.001,1.047
94.050,0.197,-0.017,0.000
94.100,0.201,-0.020,0.442
94.150,0.191,0.060,0.000
94.200,0.186,0.103,0.448
94.250,0.178,0.171,0.000
94.300,0.174,0.213,0.350
94.350,0.168,0.257,0.000
94.400,0.173,0.280,0.262
94.450,0.180,0.309,0.000
94.500,0.175,0.332,0.301
94.550,0.166,0.351,0.000
94.600,0.162,0.348,0.130
94.650,0.167,0.366,0.000
94.700,0.161,0.376,0.156
94.750,0.156,0.388,0.000
94.800,0.153,0.381,0.050
94.850,0.158,0.380,0.000
94.900,0.165,0.368,0.219
94.950,0.158,0.372,0.000
95.000,0.147,0.364,0.295
95.050,0.148,0.370,0.000
95.100,0.147,0.380,0.572
95.150,0.146,0.375,0.000
95.201,0.144,0.368,0.423
95.250,0.148,0.374,0.000
95.300,0.000,0.000,0.637
95.350,0.000,0.000,0.000
95.400,0.154,0.298,0.529
95.450,0.162,0.250,0.000
95.500,0.164,0.193,0.434
95.550,0.167,0.160,0.000
95.601,0.174,0.139,0.253
95.650,0.175,0.153,0.000
95.700,0.172,0.193,0.030
95.750,0.169,0.217,0.000
95.800,0.176,0.239,0.086
95.850,0.166,0.269,0.000
95.904,0.164,0.295,0.104
95.950,0.165,0.315,0.000
96.001,0.164,0.320,0.195
96.050,0.165,0.323,0.000
96.100,0.164,0.330,0.099
96.150,0.166,0.349,0.000
96.200,0.169,0.386,0.135
96.250,0.170,0.388,0.000
96.300,0.162,0.392,0.138
96.350,0.161,0.367,0.000
96.400,0.156,0.382,0.114
96.450,0.151,0.386,0.000
96.500,0.152,0.387,0.237
96.550,0.149,0.385,0.000
96.600,0.142,0.383,0.351
96.650,0.143,0.374,0.000
96.701,0.143,0.374,0.266
96.750,0.141,0.359,0.000
96.800,0.141,0.360,0.531
96.850,0.146,0.379,0.000
96.900,0.142,0.387,0.478
96.950,0.136,0.390,0.000
97.000,0.143,0.389,0.548
97.050,0.138,0.374,0.000
97.100,0.140,0.379,0.521
97.150,0.131,0.379,0.000
97.200,0.129,0.369,0.193
97.250,0.132,0.355,0.000
97.300,0.131,0.343,0.150
97.350,0.132,0.348,0.000
97.400,0.136,0.345,0.071
97.450,0.127,0.336,0.000
97.500,0.126,0.324,0.047
97.550,0.125,0.301,0.000
97.600,0.126,0.286,0.041
97.650,0.127,0.268,0.000
97.700,0.000,0.000,0.217
97.750,0.000,0.000,0.000
97.800,0.136,0.278,1.119
97.850,0.137,0.291,0.000
97.900,0.133,0.306,0.683
97.950,0.136,0.302,0.000
98.000,0.133,0.305,0.502
98.050,0.134,0.316,0.000
98.100,0.132,0.326,0.111
98.150,0.137,0.276,0.000
98.200,0.135,0.262,0.115
98.250,0.135,0.235,0.000
98.300,0.142,0.233,0.118
98.350,0.146,0.258,0.000
98.400,0.136,0.271,0.058
98.450,0.131,0.273,0.000
98.500,0.123,0.258,0.224
98.550,0.122,0.238,0.000
98.600,0.129,0.232,0.161
98.650,0.127,0.232,0.000
98.700,0.125,0.240,0.329
98.750,0.120,0.231,0.000
98.800,0.129,0.229,0.223
98.850,0.129,0.211,0.000
98.900,0.129,0.201,0.340
98.950,0.136,0.191,0.000
99.000,0.137,0.191,0.276
99.051,0.141,0.187,0.000
99.100,0.138,0.172,0.407
99.150,0.132,0.147,0.000
99.201,0.128,0.118,0.281
99.250,0.125,0.105,0.000
99.312,0.121,0.084,0.095
99.350,0.122,0.056,0.000
99.400,0.128,0.045,0.150
99.450,0.125,0.044,0.000
99.500,0.122,0.038,0.124
99.550,0.117,-0.002,0.000
99.600,0.116,-0.036,0.447
99.650,0.119,-0.071,0.000
99.700,0.115,-0.080,0.563
99.750,0.116,-0.079,0.000
99.800,0.116,-0.084,0.332
99.850,0.111,-0.131,0.000
99.900,0.107,-0.139,0.411
99.950,0.105,-0.150,0.000
100.000,0.098,-0.154,0.262
100.050,0.000,0.000,0.000
100.100,0.000,0.000,0.537
100.150,0.100,-0.072,0.000
100.201,0.097,-0.028,0.283
100.250,0.104,0.039,0.000
100.300,0.109,0.066,0.215
100.350,0.115,0.125,0.000
100.400,0.121,0.155,0.084
100.450,0.121,0.156,0.000
100.500,0.120,0.203,0.119
100.550,0.120,0.211,0.000
100.601,0.126,0.224,0.232
100.650,0.125,0.228,0.000
100.700,0.128,0.276,0.266
100.750,0.127,0.285,0.000
100.800,0.121,0.287,0.119
100.850,0.116,0.290,0.000
100.900,0.116,0.279,0.220
100.950,0.115,0.248,0.000
101.000,0.117,0.243,0.275
101.050,0.115,0.254,0.000
101.100,0.120,0.253,0.214
101.150,0.125,0.253,0.000
101.201,0.123,0.248,0.104
101.250,0.120,0.218,0.000
101.300,0.122,0.199,0.185
101.350,0.125,0.199,0.000
101.400,0.115,0.191,0.478
101.450,0.113,0.178,0.000
101.500,0.113,0.149,0.252
101.550,0.115,0.138,0.000
101.600,0.112,0.144,0.277
101.650,0.099,0.143,0.000
101.700,0.101,0.122,0.095
101.750,0.102,0.091,0.000
101.800,0.100,0.057,0.203
101.850,0.094,0.039,0.000
101.900,0.088,0.042,0.129
101.950,0.082,0.056,0.000
102.000,0.097,0.063,0.175
102.050,0.093,0.027,0.000
102.100,0.084,-0.019,0.257
102.150,0.081,-0.057,0.000
102.200,0.079,-0.074,0.249
102.250,0.082,-0.077,0.000
102.300,0.075,-0.070,0.435
102.350,0.077,-0.069,0.000
102.400,0.078,-0.073,0.314
102.450,0.073,-0.086,0.000
102.500,0.000,0.000,0.269
102.550,0.000,0.000,0.000
102.600,0.087,-0.109,0.294
102.650,0.115,-0.070,0.000
102.700,0.120,-0.050,0.193
102.750,0.134,-0.022,0.000
102.800,0.138,-0.011,0.164
102.850,0.150,-0.015,0.000
102.900,0.152,-0.026,0.035
102.950,0.160,-0.013,0.000
103.000,0.170,-0.008,0.028
103.050,0.169,-0.008,0.000
103.100,0.171,-0.006,0.059
103.150,0.173,-0.013,0.000
103.200,0.173,-0.042,0.146
103.250,0.173,-0.035,0.000
103.300,0.180,-0.033,0.105
103.350,0.181,-0.033,0.000
103.400,0.179,-0.026,0.094
103.450,0.176,-0.018,0.000
103.500,0.175,-0.015,0.061
103.550,0.176,-0.001,0.000
103.600,0.174,-0.003,0.234
103.650,0.181,-0.015,0.000
103.700,0.182,-0.018,0.228
103.750,0.179,-0.006,0.000
103.800,0.183,-0.008,0.214
103.850,0.181,-0.010,0.000
103.900,0.178,-0.027,0.173
103.950,0.178,-0.024,0.000
104.000,0.175,-0.008,0.555
104.050,0.177,0.004,0.000
104.100,0.176,-0.041,0.474
104.150,0.163,-0.087,0.000
104.200,0.160,-0.119,0.741
104.250,0.149,-0.162,0.000
104.300,0.145,-0.156,0.570
104.350,0.151,-0.160,0.000
104.400,0.141,-0.176,0.529
104.450,0.131,-0.185,0.000
104.500,0.120,-0.188,0.265
104.550,0.122,-0.190,0.000
104.600,0.128,-0.227,0.050
104.650,0.132,-0.235,0.000
104.700,0.131,-0.237,0.021
104.750,0.124,-0.214,0.000
104.800,0.120,-0.196,0.237
104.850,0.129,-0.178,0.000
104.900,0.129,-0.182,0.926
104.950,0.120,-0.210,0.000
105.000,0.107,-0.211,0.700
105.050,0.098,-0.184,0.000
105.100,0.105,-0.174,0.502
105.150,0.100,-0.163,0.000
105.200,0.094,-0.168,0.222
105.250,0.105,-0.145,0.000
105.300,0.101,-0.141,0.316
105.350,0.094,-0.163,0.000
105.400,0.086,-0.187,0.225
105.450,0.111,-0.123,0.000
105.500,0.112,-0.078,0.567
105.550,0.114,-0.049,0.000
105.600,0.110,-0.053,0.214
105.650,0.108,-0.035,0.000
105.700,0.113,-0.030,0.165
105.750,0.112,-0.044,0.000
105.801,0.105,-0.056,0.102
105.850,0.104,-0.052,0.000
105.900,0.100,-0.057,0.840
105.950,0.100,-0.047,0.000
106.000,0.000,0.000,0.507
106.050,0.000,0.000,0.000
106.100,0.111,-0.031,0.542
106.150,0.138,-0.043,0.000
106.200,0.145,-0.031,0.333
106.250,0.166,-0.004,0.000
106.300,0.172,-0.007,0.110
106.350,0.171,-0.016,0.000
106.400,0.164,0.001,0.247
106.450,0.180,0.004,0.000
106.500,0.187,0.001,0.313
106.550,0.193,-0.010,0.000
106.601,0.188,-0.011,0.162
106.650,0.187,-0.014,0.000
106.700,0.192,-0.013,0.176
106.750,0.190,-0.004,0.000
106.800,0.191,-0.007,0.192
106.850,0.188,-0.022,0.000
106.900,0.190,-0.021,0.246
106.950,0.191,-0.022,0.000
107.000,0.198,-0.020,0.586
107.051,0.195,-0.021,0.000
107.100,0.189,-0.025,0.418
107.150,0.192,-0.025,0.000
107.201,0.188,-0.014,0.332
107.250,0.188,-0.011,0.000
107.300,0.187,-0.006,0.320
107.350,0.191,0.002,0.000
107.400,0.194,-0.002,0.083
107.450,0.193,-0.001,0.000
107.500,0.194,0.003,0.092
107.550,0.191,0.009,0.000
107.600,0.196,0.004,0.078
107.650,0.192,-0.007,0.000
107.700,0.188,-0.010,0.380
107.750,0.191,0.011,0.000
107.802,0.197,-0.003,0.281
107.850,0.197,-0.010,0.000
107.900,0.191,-0.034,0.738
107.950,0.192,-0.025,0.000
108.000,0.187,-0.008,0.560
108.050,0.185,-0.001,0.000
108.100,0.195,-0.008,0.403
108.150,0.197,-0.010,0.000
108.200,0.196,-0.006,0.298
108.250,0.189,-0.017,0.000
108.300,0.189,-0.012,0.484
108.350,0.187,-0.018,0.000
108.400,0.193,-0.016,0.491
108.450,0.191,-0.023,0.000
108.500,0.186,-0.024,0.435
108.550,0.187,-0.017,0.000
108.600,0.187,-0.004,0.410
108.650,0.190,-0.013,0.000
108.700,0.189,-0.015,0.435
108.750,0.183,-0.014,0.000
108.800,0.187,-0.004,0.220
108.850,0.186,-0.001,0.000
108.900,0.188,0.001,0.252
108.950,0.187,-0.017,0.000
109.000,0.181,-0.025,0.244
109.050,0.178,-0.033,0.000
109.100,0.183,-0.024,0.210
109.150,0.191,-0.008,0.000
109.200,0.185,-0.014,0.202
109.250,0.179,-0.022,0.000
109.300,0.185,-0.012,0.070
109.350,0.187,-0.004,0.000
109.400,0.187,-0.008,0.102
109.450,0.183,-0.014,0.000
109.500,0.189,-0.024,0.216
109.550,0.186,-0.005,0.000
109.600,0.189,-0.014,0.288
109.650,0.183,-0.027,0.000
109.701,0.183,-0.012,0.386
109.750,0.187,-0.004,0.000
109.800,0.189,-0.001,0.348
109.850,0.188,-0.001,0.000
109.903,0.183,-0.003,0.423
109.950,0.179,-0.014,0.000
110.000,0.181,-0.010,0.449
110.050,0.182,-0.027,0.000
110.100,0.172,-0.093,0.409
110.150,0.162,-0.105,0.000
110.200,0.155,-0.108,0.292
110.250,0.154,-0.100,0.000
110.300,0.152,-0.108,0.314
110.350,0.151,-0.131,0.000
110.400,0.144,-0.139,0.342
110.450,0.144,-0.134,0.000
110.500,0.135,-0.120,0.353
110.550,0.135,-0.118,0.000
110.600,0.139,-0.116,0.335
110.650,0.141,-0.117,0.000
110.701,0.143,-0.126,0.277
110.750,0.133,-0.133,0.000
110.800,0.131,-0.124,0.254
110.850,0.132,-0.135,0.000
110.900,0.118,-0.128,0.212
110.950,0.113,-0.121,0.000
111.000,0.122,-0.150,0.028
111.050,0.131,-0.128,0.000
111.100,0.128,-0.120,0.127
111.150,0.124,-0.113,0.000
111.200,0.120,-0.102,0.169
111.250,0.120,-0.086,0.000
111.300,0.116,-0.080,0.282
111.350,0.112,-0.082,0.000
111.400,0.115,-0.086,0.583
111.450,0.125,-0.074,0.000
111.500,0.000,0.000,0.441
111.550,0.000,0.000,0.000
111.600,0.136,-0.058,0.438
111.650,0.148,-0.035,0.000
111.700,0.155,-0.038,0.327
111.750,0.159,-0.043,0.000
111.800,0.158,-0.052,0.358
111.850,0.170,-0.037,0.000
111.900,0.170,-0.034,0.284
111.950,0.185,-0.017,0.000
112.000,0.184,-0.019,0.061
112.050,0.180,-0.019,0.000
112.100,0.182,-0.023,0.089
112.150,0.189,-0.015,0.000
112.200,0.180,-0.007,0.062
112.250,0.182,-0.004,0.000
112.300,0.195,-0.018,0.067
112.350,0.199,-0.011,0.000
112.400,0.200,-0.002,0.047
112.450,0.203,-0.008,0.000
112.500,0.200,0.004,0.253
112.550,0.195,-0.005,0.000
112.600,0.191,-0.023,0.213
112.650,0.189,-0.020,0.000
112.700,0.197,-0.014,0.336
112.750,0.195,-0.011,0.000
112.800,0.197,-0.016,0.299
112.850,0.194,-0.020,0.000
112.900,0.194,0.009,0.879
112.950,0.186,0.007,0.000
113.000,0.192,-0.005,0.598
113.050,0.197,-0.015,0.000
113.100,0.189,-0.020,0.366
113.150,0.187,-0.009,0.000
113.200,0.196,-0.012,0.460
113.250,0.199,-0.006,0.000
113.300,0.205,-0.005,0.447
113.350,0.203,-0.009,0.000
113.400,0.201,-0.017,0.167
113.450,0.199,-0.025,0.000
113.500,0.194,-0.023,0.051
113.550,0.186,-0.026,0.000
113.600,0.183,-0.019,0.123
113.650,0.190,-0.015,0.000
113.700,0.192,-0.013,0.085
113.750,0.197,-0.004,0.000
113.800,0.197,0.008,0.175
113.850,0.195,0.009,0.000
113.900,0.197,-0.013,0.320
113.950,0.195,-0.024,0.000
114.000,0.188,-0.007,0.379
114.050,0.192,-0.004,0.000
114.101,0.192,-0.007,0.357
114.150,0.185,-0.001,0.000
114.200,0.193,-0.009,0.256
114.250,0.194,-0.007,0.000
114.300,0.196,-0.007,0.481
114.350,0.193,-0.012,0.000
114.400,0.187,-0.024,0.305
114.450,0.190,-0.006,0.000
114.500,0.192,-0.008,0.383
114.550,0.200,-0.012,0.000
114.600,0.197,-0.010,0.352
114.650,0.189,-0.023,0.000
114.700,0.191,-0.012,0.421
114.750,0.195,-0.003,0.000
114.800,0.195,-0.013,0.564
114.850,0.186,-0.015,0.000
114.900,0.188,-0.008,0.327
114.950,0.195,-0.023,0.000
115.000,0.200,-0.022,0.402
115.050,0.198,-0.033,0.000
115.100,0.192,-0.031,0.343
115.150,0.187,-0.020,0.000
115.200,0.181,-0.016,0.134
115.250,0.189,-0.005,0.000
115.300,0.192,-0.006,0.129
115.350,0.189,-0.018,0.000
115.400,0.190,-0.005,0.252
115.450,0.182,-0.077,0.000
115.500,0.181,-0.129,0.161
115.550,0.169,-0.181,0.000
115.600,0.162,-0.206,0.294
115.650,0.159,-0.211,0.000
115.700,0.154,-0.204,0.234
115.750,0.153,-0.224,0.000
115.800,0.156,-0.228,0.359
115.850,0.153,-0.251,0.000
115.900,0.153,-0.254,0.482
115.950,0.155,-0.248,0.000
116.001,0.150,-0.249,0.323
116.050,0.154,-0.250,0.000
116.100,0.150,-0.258,0.502
116.150,0.150,-0.265,0.000
116.200,0.144,-0.275,0.387
116.250,0.142,-0.268,0.000
116.301,0.143,-0.248,0.237
116.350,0.154,-0.243,0.000
116.400,0.157,-0.240,0.266
116.451,0.161,-0.235,0.000
116.500,0.154,-0.234,0.293
116.550,0.144,-0.245,0.000
116.600,0.139,-0.243,0.723
116.650,0.134,-0.216,0.000
116.700,0.140,-0.185,0.263
116.750,0.000,0.000,0.000
116.800,0.000,0.000,0.212
116.850,0.143,-0.140,0.000
116.900,0.155,-0.111,0.243
116.950,0.171,-0.102,0.000
117.000,0.172,-0.075,0.348
117.050,0.175,-0.062,0.000
117.100,0.181,-0.045,0.327
117.150,0.182,-0.029,0.000
117.200,0.180,-0.016,0.146
117.250,0.184,-0.015,0.000
117.300,0.192,-0.030,0.204
117.350,0.185,-0.038,0.000
117.402,0.183,-0.025,0.061
117.450,0.185,-0.013,0.000
117.500,0.191,0.006,0.055
117.550,0.186,0.017,0.000
117.600,0.189,0.003,0.081
117.650,0.192,0.005,0.000
117.700,0.194,0.008,0.108
117.750,0.192,-0.014,0.000
117.800,0.185,-0.031,0.334
117.850,0.194,-0.023,0.000
117.900,0.192,-0.020,0.191
117.950,0.191,-0.010,0.000
118.000,0.195,-0.017,0.399
118.050,0.195,0.003,0.000
118.100,0.186,0.002,0.511
118.150,0.178,0.065,0.000
118.200,0.183,0.109,0.620
118.250,0.182,0.143,0.000
118.300,0.181,0.173,0.620
118.350,0.174,0.176,0.000
118.400,0.173,0.178,0.253
118.450,0.168,0.191,0.000
118.500,0.165,0.202,0.326
118.550,0.159,0.183,0.000
118.600,0.159,0.173,0.288
118.650,0.161,0.181,0.000
118.700,0.158,0.184,0.145
118.750,0.145,0.202,0.000
118.800,0.139,0.196,0.113
118.850,0.145,0.185,0.000
118.901,0.149,0.173,0.330
118.950,0.147,0.153,0.000
119.000,0.146,0.153,0.276
119.051,0.149,0.152,0.000
119.100,0.150,0.140,0.692
119.150,0.150,0.118,0.000
119.200,0.145,0.070,0.405
119.250,0.136,0.064,0.000
119.300,0.000,0.000,0.476
119.350,0.000,0.000,0.000
119.400,0.143,0.042,0.204
119.450,0.152,0.029,0.000
119.500,0.167,0.028,0.081
119.550,0.172,0.004,0.000
119.600,0.175,0.014,0.219
119.650,0.180,-0.002,0.000
119.700,0.184,-0.010,0.405
119.750,0.188,-0.007,0.000
119.800,0.184,-0.011,0.330
119.850,0.188,-0.009,0.000
119.900,0.189,-0.014,0.427
119.950,0.190,-0.008,0.000
120.000,0.191,-0.004,0.255
120.050,0.183,-0.009,0.000
120.100,0.181,-0.011,0.200
120.150,0.181,-0.014,0.000
120.200,0.184,-0.006,0.133
120.250,0.191,0.008,0.000
120.300,0.190,-0.002,0.118
120.350,0.191,-0.012,0.000
120.400,0.190,-0.014,0.239
120.450,0.187,-0.014,0.000
120.500,0.192,-0.018,0.157
120.550,0.194,-0.007,0.000
120.600,0.193,-0.008,0.234
120.650,0.193,-0.019,0.000
120.700,0.188,-0.021,0.253
120.750,0.193,-0.016,0.000
120.800,0.191,0.003,1.258
120.850,0.192,0.001,0.000
120.902,0.199,0.003,0.665
120.950,0.185,0.042,0.000
121.000,0.184,0.061,0.669
121.050,0.177,0.073,0.000
121.101,0.174,0.082,0.528
121.150,0.176,0.075,0.000
121.200,0.170,0.086,0.349
121.250,0.169,0.091,0.000
121.300,0.173,0.079,0.052
121.350,0.166,0.073,0.000
121.400,0.149,0.066,0.187
121.450,0.146,0.061,0.000
121.500,0.147,0.062,0.214
121.550,0.151,0.058,0.000
121.600,0.147,0.069,0.184
121.650,0.148,0.079,0.000
121.719,0.154,0.094,0.149
121.751,0.156,0.080,0.000
121.800,0.145,0.060,0.277
121.850,0.143,0.050,0.000
121.900,0.139,0.063,0.204
121.950,0.139,0.064,0.000
122.001,0.144,0.044,0.437
122.050,0.143,0.037,0.000
122.100,0.148,0.024,0.331
122.150,0.141,0.009,0.000
122.200,0.134,-0.002,0.333
122.250,0.131,-0.016,0.000
122.300,0.000,0.000,0.457
122.350,0.000,0.000,0.000
122.400,0.138,-0.013,0.406
122.450,0.152,-0.020,0.000
122.500,0.166,-0.022,0.469
122.550,0.173,-0.015,0.000
122.600,0.172,-0.009,0.403
122.650,0.171,-0.008,0.000
122.700,0.177,-0.005,0.172
122.750,0.172,-0.007,0.000
122.800,0.171,0.001,0.496
122.850,0.169,-0.019,0.000
122.901,0.177,-0.031,1.600
122.950,0.174,-0.016,0.000
123.000,0.174,-0.001,0.199
123.050,0.179,-0.001,0.000
123.101,0.185,0.001,0.104
123.152,0.186,0.003,0.000
123.200,0.185,-0.005,0.920
123.250,0.188,0.007,0.000
123.300,0.190,-0.024,1.148
123.350,0.189,-0.057,0.000
123.400,0.174,-0.132,0.829
123.450,0.165,-0.167,0.000
123.500,0.157,-0.226,0.457
123.550,0.155,-0.239,0.000
123.600,0.148,-0.238,0.206
123.650,0.146,-0.235,0.000
123.700,0.154,-0.246,0.554
123.751,0.155,-0.262,0.000
123.800,0.150,-0.258,0.248
123.850,0.147,-0.257,0.000
123.900,0.151,-0.279,0.192
123.950,0.148,-0.283,0.000
124.000,0.154,-0.265,1.184
124.050,0.152,-0.290,0.000
124.100,0.150,-0.288,0.773
124.150,0.149,-0.268,0.000
124.200,0.144,-0.259,0.847
124.250,0.136,-0.257,0.000
124.300,0.139,-0.243,0.386
124.350,0.136,-0.243,0.000
124.400,0.131,-0.224,0.079
124.450,0.132,-0.228,0.000
124.500,0.130,-0.211,0.434
124.550,0.133,-0.185,0.000
124.600,0.132,-0.187,0.427
124.650,0.135,-0.187,0.000
124.700,0.149,-0.136,0.384
124.750,0.143,-0.118,0.000
124.800,0.138,-0.112,0.844
124.850,0.137,-0.103,0.000
124.900,0.137,-0.081,0.437
124.950,0.000,0.000,0.000
125.000,0.146,-0.045,1.100
125.050,0.153,-0.039,0.000
125.100,0.156,-0.027,0.706
125.150,0.163,-0.023,0.000
125.200,0.178,-0.032,0.340
125.250,0.178,-0.030,0.000
125.300,0.179,-0.020,0.056
125.350,0.182,-0.022,0.000
125.400,0.188,-0.028,0.263
125.450,0.183,-0.031,0.000
125.500,0.184,-0.018,0.240
125.550,0.182,0.008,0.000
125.601,0.188,0.001,0.285
125.650,0.186,0.006,0.000
125.700,0.188,0.012,0.260
125.750,0.191,0.018,0.000
125.800,0.193,-0.002,0.203
125.850,0.196,-0.010,0.000
125.900,0.203,-0.004,0.196
125.950,0.189,0.014,0.000
126.000,0.195,-0.012,0.253
126.050,0.202,-0.025,0.000
126.100,0.204,-0.012,0.150
126.150,0.198,-0.021,0.000
126.200,0.199,-0.012,0.655
126.250,0.187,-0.006,0.000
126.300,0.182,-0.007,0.624
126.350,0.191,-0.004,0.000
126.400,0.188,0.009,0.728
126.450,0.186,0.062,0.000
126.500,0.187,0.155,0.683
126.550,0.184,0.190,0.000
126.600,0.177,0.230,0.711
126.650,0.168,0.233,0.000
126.700,0.161,0.234,0.616
