t_sec,cmd_vx,cmd_wz,meas_speed_tf
87.049,0.000,0.000,0.000
87.100,0.000,0.000,0.213
87.150,0.000,0.000,0.000
87.199,0.000,0.000,0.081
87.250,0.000,0.000,0.000
87.301,0.000,0.000,0.080
87.349,0.000,0.000,0.000
87.400,0.000,0.000,0.071
87.449,0.000,0.000,0.000
87.500,0.000,0.000,0.041
87.550,0.000,0.000,0.000
87.600,0.000,0.000,0.168
87.650,0.000,0.000,0.000
87.700,0.000,0.000,0.065
87.749,0.000,0.000,0.000
87.800,0.000,0.000,0.263
87.849,0.000,0.000,0.000
87.900,0.000,0.000,0.233
87.949,0.000,0.000,0.000
88.000,0.000,0.000,0.320
88.049,0.000,0.000,0.000
88.099,0.000,0.000,0.195
88.149,0.000,0.000,0.000
88.199,0.000,0.000,0.139
88.249,0.000,0.000,0.000
88.301,0.000,0.000,0.087
88.349,0.000,0.000,0.000
88.399,0.000,0.000,0.061
88.449,0.000,0.000,0.000
88.500,0.000,0.000,0.095
88.550,0.000,0.000,0.000
88.600,0.000,0.000,0.104
88.650,0.000,0.000,0.000
88.700,0.000,0.000,0.016
88.750,0.000,0.000,0.000
88.800,0.000,0.000,0.044
88.850,0.000,0.000,0.000
88.900,0.000,0.000,0.042
88.950,0.000,0.000,0.000
89.000,0.000,0.000,0.085
89.050,0.000,0.000,0.000
89.100,0.000,0.000,0.317
89.149,0.000,0.000,0.000
89.200,0.000,0.000,0.273
89.250,0.000,0.000,0.000
89.300,0.000,0.000,0.090
89.350,0.000,0.000,0.000
89.400,0.000,0.000,0.031
89.449,0.000,0.000,0.000
89.500,0.000,0.000,0.375
89.551,0.000,0.000,0.000
89.600,0.000,0.000,0.234
89.650,0.000,0.000,0.000
89.699,0.000,0.000,0.096
89.750,0.000,0.000,0.000
89.801,0.000,0.000,0.065
89.850,0.000,0.000,0.000
89.900,0.000,0.000,0.051
89.951,0.000,0.000,0.000
90.002,0.000,0.000,0.059
90.052,0.000,0.000,0.000
90.100,0.000,0.000,0.059
90.150,0.000,0.000,0.027
90.200,0.000,0.000,0.033
90.250,0.000,0.000,0.000
90.300,0.000,0.000,0.086
90.350,0.000,0.000,0.000
90.400,0.000,0.000,0.194
90.450,0.000,0.000,0.000
90.500,0.000,0.000,0.315
90.550,0.000,0.000,0.000
90.600,0.000,0.000,0.140
90.650,0.000,0.000,0.000
90.700,0.000,0.000,0.117
90.750,0.000,0.000,0.000
90.800,0.000,0.000,0.366
90.849,0.000,0.000,0.000
90.900,0.000,0.000,0.178
90.949,0.000,0.000,0.000
91.000,0.000,0.000,0.149
91.050,0.000,0.000,0.000
91.102,0.000,0.000,0.078
91.150,0.000,0.000,0.000
91.200,0.000,0.000,0.064
91.250,0.000,0.000,0.000
91.300,0.000,0.000,0.063
91.350,0.000,0.000,0.000
91.400,0.000,0.000,0.044
91.450,0.000,0.000,0.000
91.500,0.000,0.000,0.011
91.549,0.000,0.000,0.000
91.600,0.000,0.000,0.073
91.650,0.000,0.000,0.000
91.700,0.000,0.000,0.078
91.750,0.000,0.000,0.000
91.800,0.000,0.000,0.149
91.850,0.000,0.000,0.000
91.900,0.000,0.000,0.110
91.950,0.000,0.000,0.000
92.000,0.000,0.000,0.055
92.050,0.000,0.000,0.000
92.101,0.000,0.000,0.013
92.150,0.000,0.000,0.000
92.200,0.000,0.000,0.065
92.250,0.000,0.000,0.000
92.300,0.000,0.000,0.027
92.350,0.000,0.000,0.000
92.400,0.000,0.000,0.182
92.450,0.000,0.000,0.000
92.500,0.000,0.000,0.207
92.550,0.000,0.000,0.000
92.600,0.000,0.000,0.163
92.650,0.000,0.000,0.000
92.700,0.000,0.000,0.172
92.750,0.000,0.000,0.000
92.800,0.000,0.000,0.155
92.850,0.000,0.000,0.000
92.900,0.000,0.000,0.211
92.950,0.000,0.000,0.000
93.000,0.000,0.000,0.142
93.050,0.000,0.000,0.000
93.100,0.000,0.000,0.072
93.150,0.000,0.000,0.000
93.200,0.000,0.000,0.059
93.250,0.000,0.000,0.000
93.302,0.000,0.000,0.040
93.350,0.000,0.000,0.000
93.400,0.000,0.000,0.057
93.450,0.000,0.000,0.000
93.500,0.000,0.000,0.083
93.550,0.000,0.000,0.000
93.600,0.000,0.000,0.166
93.652,0.000,0.000,0.000
93.700,0.000,0.000,0.401
93.749,0.000,0.000,0.000
93.802,0.000,0.000,0.182
93.850,0.000,0.000,0.000
93.900,0.000,0.000,0.208
93.950,0.000,0.000,0.000
94.000,0.000,0.000,0.107
94.050,0.000,0.000,0.000
94.100,0.000,0.000,0.086
94.150,0.000,0.000,0.000
94.200,0.000,0.000,0.072
94.250,0.000,0.000,0.000
94.300,0.000,0.000,0.212
94.350,0.000,0.000,0.000
94.400,0.000,0.000,0.101
94.450,0.000,0.000,0.000
94.500,0.000,0.000,0.016
94.550,0.000,0.000,0.000
94.600,0.000,0.000,0.093
94.649,0.000,0.000,0.000
94.699,0.000,0.000,0.058
94.749,0.000,0.000,0.000
94.800,0.000,0.000,0.027
94.849,0.000,0.000,0.000
94.900,0.000,0.000,0.110
94.950,0.000,0.000,0.000
95.000,0.000,0.000,0.253
95.049,0.000,0.000,0.000
95.100,0.000,0.000,0.116
95.149,0.000,0.000,0.000
95.199,0.000,0.000,0.119
95.249,0.000,0.000,0.000
95.300,0.000,0.000,0.237
95.350,0.000,0.000,0.000
95.400,0.000,0.000,0.212
95.450,0.000,0.000,0.000
95.500,0.000,0.000,0.179
95.549,0.000,0.000,0.000
95.600,0.000,0.000,0.177
95.649,0.000,0.000,0.000
95.700,0.000,0.000,0.286
95.750,0.000,0.000,0.000
95.800,0.000,0.000,0.239
95.849,0.000,0.000,0.000
95.899,0.000,0.000,0.156
95.949,0.000,0.000,0.000
96.000,0.000,0.000,0.068
96.050,0.000,0.000,0.000
96.100,0.000,0.000,0.166
96.150,0.000,0.000,0.000
96.200,0.000,0.000,0.121
96.250,0.000,0.000,0.000
96.300,0.000,0.000,0.097
96.350,0.000,0.000,0.000
96.399,0.000,0.000,0.047
96.450,0.000,0.000,0.000
96.499,0.000,0.000,0.046
96.550,0.000,0.000,0.000
96.602,0.000,0.000,0.054
96.650,0.000,0.000,0.000
96.700,0.000,0.000,0.098
96.750,0.000,0.000,0.000
96.800,0.000,0.000,0.078
96.850,0.000,0.000,0.000
96.905,0.000,0.000,0.058
96.950,0.000,0.000,0.000
97.000,0.000,0.000,0.216
97.050,0.000,0.000,0.000
97.099,0.000,0.000,0.270
97.152,0.000,0.000,0.000
97.200,0.000,0.000,0.150
97.250,0.000,0.000,0.000
97.300,0.000,0.000,0.088
97.349,0.000,0.000,0.000
97.400,0.000,0.000,0.245
97.449,0.000,0.000,0.000
97.500,0.000,0.000,0.102
97.550,0.000,0.000,0.000
97.600,0.000,0.000,0.384
97.650,0.000,0.000,0.000
97.700,0.000,0.000,0.192
97.750,0.000,0.000,0.000
97.800,0.000,0.000,0.055
97.850,0.000,0.000,0.000
97.900,0.000,0.000,0.087
97.950,0.000,0.000,0.000
98.000,0.000,0.000,0.092
98.050,0.000,0.000,0.000
98.100,0.000,0.000,0.553
98.150,0.000,0.000,0.000
98.201,0.000,0.000,0.114
98.250,0.000,0.000,0.000
98.300,0.000,0.000,0.040
98.350,0.000,0.000,0.000
98.400,0.000,0.000,0.326
98.449,0.000,0.000,0.000
98.501,0.000,0.000,0.314
98.550,0.000,0.000,0.000
98.600,0.000,0.000,0.250
98.650,0.000,0.000,0.000
98.700,0.000,0.000,0.059
98.750,0.000,0.000,0.000
98.800,0.000,0.000,0.236
98.850,0.000,0.000,0.000
98.900,0.000,0.000,0.241
98.950,0.000,0.000,0.000
99.001,0.000,0.000,0.262
99.050,0.000,0.000,0.000
99.100,0.000,0.000,0.194
99.150,0.000,0.000,0.000
99.200,0.000,0.000,0.121
99.250,0.000,0.000,0.000
99.321,0.000,0.000,0.382
99.350,0.000,0.000,0.000
99.400,0.000,0.000,0.312
99.450,0.000,0.000,0.000
99.501,0.000,0.000,0.211
99.550,0.000,0.000,0.000
99.600,0.000,0.000,0.211
99.650,0.000,0.000,0.000
99.700,0.000,0.000,0.144
99.750,0.000,0.000,0.000
99.801,0.000,0.000,0.158
99.850,0.000,0.000,0.000
99.900,0.000,0.000,0.389
99.950,0.000,0.000,0.000
100.000,0.000,0.000,0.291
100.050,0.000,0.000,0.000
100.099,0.000,0.000,0.116
100.150,0.000,0.000,0.000
100.200,0.000,0.000,0.035
100.250,0.000,0.000,0.000
100.300,0.000,0.000,0.247
100.350,0.000,0.000,0.000
100.400,0.000,0.000,0.171
100.450,0.000,0.000,0.000
100.500,0.000,0.000,0.138
100.550,0.000,0.000,0.000
100.600,0.000,0.000,0.144
100.650,0.000,0.000,0.000
100.700,0.000,0.000,0.154
100.750,0.000,0.000,0.000
100.800,0.000,0.000,0.150
100.850,0.000,0.000,0.000
100.900,0.000,0.000,0.261
100.950,0.000,0.000,0.000
101.005,0.000,0.000,0.085
101.050,0.000,0.000,0.000
101.100,0.000,0.000,0.055
101.150,0.000,0.000,0.000
101.200,0.000,0.000,0.148
101.250,0.000,0.000,0.000
101.300,0.000,0.000,0.194
101.350,0.000,0.000,0.000
101.400,0.000,0.000,0.167
101.450,0.000,0.000,0.000
101.500,0.000,0.000,0.203
101.550,0.000,0.000,0.000
101.600,0.000,0.000,0.049
101.650,0.000,0.000,0.000
101.701,0.000,0.000,0.166
101.750,0.000,0.000,0.000
101.800,0.000,0.000,0.309
101.850,0.000,0.000,0.000
101.900,0.000,0.000,0.145
101.950,0.000,0.000,0.000
102.001,0.000,0.000,0.145
102.050,0.000,0.000,0.000
102.100,0.000,0.000,0.107
102.150,0.000,0.000,0.000
102.202,0.000,0.000,0.073
102.250,0.000,0.000,0.000
102.300,0.000,0.000,0.134
102.350,0.000,0.000,0.000
102.401,0.000,0.000,0.103
102.451,0.000,0.000,0.000
102.500,0.000,0.000,0.086
102.552,0.000,0.000,0.000
102.600,0.000,0.000,0.190
102.650,0.000,0.000,0.000
102.701,0.000,0.000,0.098
102.750,0.000,0.000,0.000
102.803,0.000,0.000,0.052
102.850,0.000,0.000,0.000
102.900,0.000,0.000,0.122
102.950,0.000,0.000,0.000
103.006,0.000,0.000,0.079
103.050,0.000,0.000,0.000
103.100,0.000,0.000,0.205
103.150,0.000,0.000,0.000
103.200,0.000,0.000,0.319
103.250,0.000,0.000,0.000
103.300,0.000,0.000,0.243
103.350,0.000,0.000,0.000
103.400,0.000,0.000,0.182
103.451,0.000,0.000,0.000
103.500,0.000,0.000,0.200
103.550,0.000,0.000,0.000
103.601,0.000,0.000,0.140
103.650,0.000,0.000,0.000
103.700,0.000,0.000,0.037
103.750,0.000,0.000,0.000
103.802,0.000,0.000,0.077
103.850,0.000,0.000,0.000
103.900,0.000,0.000,0.258
103.950,0.000,0.000,0.000
104.003,0.000,0.000,0.243
104.050,0.000,0.000,0.000
104.134,0.000,0.000,0.138
104.150,0.000,0.000,0.000
104.203,0.000,0.000,0.305
104.250,0.000,0.000,0.000
104.300,0.000,0.000,0.405
104.350,0.000,0.000,0.000
104.400,0.000,0.000,0.358
104.450,0.000,0.000,0.000
104.500,0.000,0.000,0.150
104.550,0.000,0.000,0.000
104.602,0.000,0.000,0.085
104.650,0.000,0.000,0.000
104.701,0.000,0.000,0.124
104.750,0.000,0.000,0.000
104.800,0.000,0.000,0.342
104.850,0.000,0.000,0.000
104.900,0.000,0.000,0.256
104.950,0.000,0.000,0.000
105.000,0.000,0.000,0.136
105.050,0.000,0.000,0.000
105.100,0.000,0.000,0.041
105.171,0.000,0.000,0.000
105.203,0.000,0.000,0.395
105.250,0.000,0.000,0.000
105.300,0.000,0.000,0.269
105.350,0.000,0.000,0.000
105.400,0.000,0.000,0.152
105.450,0.000,0.000,0.000
105.500,0.000,0.000,0.114
105.550,0.000,0.000,0.000
105.600,0.000,0.000,0.162
105.650,0.000,0.000,0.000
105.699,0.000,0.000,0.028
105.750,0.000,0.000,0.000
105.800,0.000,0.000,0.055
105.851,0.000,0.000,0.000
105.900,0.000,0.000,0.035
105.950,0.000,0.000,0.000
106.000,0.000,0.000,0.056
106.050,0.000,0.000,0.000
106.100,0.000,0.000,0.163
106.150,0.000,0.000,0.000
106.200,0.000,0.000,0.104
106.250,0.000,0.000,0.000
106.300,0.000,0.000,0.115
106.350,0.000,0.000,0.000
106.400,0.000,0.000,0.068
106.450,0.000,0.000,0.000
106.500,0.000,0.000,0.089
106.550,0.000,0.000,0.000
106.600,0.000,0.000,0.096
106.650,0.000,0.000,0.000
106.699,0.000,0.000,0.165
106.749,0.000,0.000,0.000
106.800,0.000,0.000,0.081
106.849,0.000,0.000,0.000
106.899,0.000,0.000,0.091
106.949,0.000,0.000,0.000
107.000,0.000,0.000,0.111
107.049,0.000,0.000,0.000
107.100,0.000,0.000,0.101
107.150,0.000,0.000,0.000
107.200,0.000,0.000,0.072
107.250,0.000,0.000,0.000
107.299,0.000,0.000,0.136
107.350,0.000,0.000,0.000
107.400,0.000,0.000,0.228
107.450,0.000,0.000,0.000
107.500,0.000,0.000,0.109
107.549,0.000,0.000,0.000
107.600,0.000,0.000,0.241
107.650,0.000,0.000,0.000
107.700,0.000,0.000,0.197
107.750,0.000,0.000,0.000
107.805,0.000,0.000,0.159
107.850,0.000,0.000,0.000
107.907,0.000,0.000,0.086
107.951,0.000,0.000,0.000
108.000,0.000,0.000,0.122
108.050,0.000,0.000,0.000
108.099,0.000,0.000,0.107
108.149,0.000,0.000,0.000
108.200,0.000,0.000,0.085
108.250,0.000,0.000,0.000
108.299,0.000,0.000,0.062
108.349,0.000,0.000,0.000
108.400,0.000,0.000,0.092
108.450,0.000,0.000,0.000
108.500,0.000,0.000,0.068
108.549,0.000,0.000,0.000
108.599,0.000,0.000,0.214
108.650,0.000,0.000,0.000
108.699,0.000,0.000,0.117
108.750,0.000,0.000,0.000
108.800,0.000,0.000,0.127
108.849,0.000,0.000,0.000
108.899,0.000,0.000,0.144
108.949,0.000,0.000,0.000
109.000,0.000,0.000,0.150
109.050,0.000,0.000,0.000
109.099,0.000,0.000,0.155
109.149,0.000,0.000,0.000
109.199,0.000,0.000,0.073
109.249,0.000,0.000,0.000
109.299,0.000,0.000,0.122
109.349,0.000,0.000,0.000
109.399,0.000,0.000,0.100
109.449,0.000,0.000,0.000
109.500,0.000,0.000,0.085
109.549,0.000,0.000,0.000
109.600,0.000,0.000,0.023
109.649,0.000,0.000,0.000
109.700,0.000,0.000,0.168
109.749,0.000,0.000,0.000
109.799,0.000,0.000,0.092
109.849,0.000,0.000,0.000
109.899,0.000,0.000,0.081
109.950,0.000,0.000,0.000
110.000,0.000,0.000,0.094
110.050,0.000,0.000,0.000
110.108,0.000,0.000,0.049
110.150,0.000,0.000,0.000
110.200,0.000,0.000,0.007
110.250,0.000,0.000,0.000
110.300,0.000,0.000,0.091
110.349,0.000,0.000,0.000
110.400,0.000,0.000,0.028
110.449,0.000,0.000,0.000
110.499,0.000,0.000,0.113
110.550,0.000,0.000,0.000
110.600,0.000,0.000,0.153
110.650,0.000,0.000,0.000
110.700,0.000,0.000,0.158
110.749,0.000,0.000,0.000
110.799,0.000,0.000,0.039
110.849,0.000,0.000,0.000
110.899,0.000,0.000,0.155
110.950,0.000,0.000,0.000
110.999,0.000,0.000,0.375
111.050,0.000,0.000,0.000
111.102,0.000,0.000,0.224
111.150,0.000,0.000,0.000
111.200,0.000,0.000,0.065
111.250,0.000,0.000,0.000
111.314,0.000,0.000,0.093
111.349,0.000,0.000,0.000
111.399,0.000,0.000,0.199
111.450,0.000,0.000,0.000
111.500,0.000,0.000,0.248
111.551,0.000,0.000,0.000
111.600,0.000,0.000,0.131
111.650,0.000,0.000,0.000
111.702,0.000,0.000,0.054
111.750,0.000,0.000,0.000
111.799,0.000,0.000,0.209
111.849,0.000,0.000,0.000
111.899,0.000,0.000,0.224
111.949,0.000,0.000,0.000
112.000,0.000,0.000,0.185
112.050,0.000,0.000,0.000
112.099,0.000,0.000,0.041
112.150,0.000,0.000,0.000
112.200,0.000,0.000,0.246
112.250,0.000,0.000,0.000
112.299,0.000,0.000,0.180
112.350,0.000,0.000,0.000
112.400,0.000,0.000,0.036
112.450,0.000,0.000,0.000
112.499,0.000,0.000,0.066
112.550,0.000,0.000,0.000
112.600,0.000,0.000,0.168
112.650,0.000,0.000,0.000
112.700,0.000,0.000,0.088
112.750,0.000,0.000,0.000
112.800,0.000,0.000,0.020
112.850,0.000,0.000,0.000
112.900,0.000,0.000,0.062
112.949,0.000,0.000,0.000
112.999,0.000,0.000,0.064
113.049,0.000,0.000,0.000
113.100,0.000,0.000,0.107
113.149,0.000,0.000,0.000
113.199,0.000,0.000,0.095
113.250,0.000,0.000,0.000
113.300,0.000,0.000,0.104
113.349,0.000,0.000,0.000
113.400,0.000,0.000,0.027
113.449,0.000,0.000,0.000
113.500,0.000,0.000,0.138
113.549,0.000,0.000,0.000
113.600,0.000,0.000,0.130
113.650,0.000,0.000,0.000
113.702,0.000,0.000,0.033
113.750,0.000,0.000,0.000
113.800,0.000,0.000,0.084
113.849,0.000,0.000,0.000
113.899,0.000,0.000,0.162
113.950,0.000,0.000,0.000
114.000,0.000,0.000,0.080
114.050,0.000,0.000,0.000
114.102,0.000,0.000,0.074
114.150,0.000,0.000,0.000
114.199,0.000,0.000,0.132
114.250,0.000,0.000,0.000
114.299,0.000,0.000,0.185
114.349,0.000,0.000,0.000
114.400,0.000,0.000,0.120
114.449,0.000,0.000,0.000
114.501,0.000,0.000,0.060
114.550,0.000,0.000,0.000
114.610,0.000,0.000,0.056
114.650,0.000,0.000,0.000
114.701,0.000,0.000,0.069
114.750,0.000,0.000,0.000
114.802,0.000,0.000,0.117
114.850,0.000,0.000,0.000
114.923,0.000,0.000,0.008
114.950,0.000,0.000,0.083
115.002,0.000,0.000,0.088
115.051,0.000,0.000,0.000
115.100,0.000,0.000,0.027
115.149,0.000,0.000,0.000
115.200,0.000,0.000,0.103
115.250,0.000,0.000,0.000
115.318,0.000,0.000,0.022
115.350,0.000,0.000,0.000
115.400,0.000,0.000,0.090
115.450,0.000,0.000,0.000
115.500,0.000,0.000,0.129
115.549,0.000,0.000,0.000
115.600,0.000,0.000,0.136
115.650,0.000,0.000,0.000
115.699,0.000,0.000,0.061
115.750,0.000,0.000,0.000
115.800,0.000,0.000,0.018
115.850,0.000,0.000,0.000
115.900,0.000,0.000,0.335
115.950,0.000,0.000,0.000
116.000,0.000,0.000,0.207
116.049,0.000,0.000,0.000
116.099,0.000,0.000,0.058
116.149,0.000,0.000,0.000
116.200,0.000,0.000,0.043
116.249,0.000,0.000,0.000
116.300,0.000,0.000,0.136
116.349,0.000,0.000,0.000
116.399,0.000,0.000,0.061
116.449,0.000,0.000,0.000
116.500,0.000,0.000,0.015
116.549,0.000,0.000,0.000
116.599,0.000,0.000,0.037
116.649,0.000,0.000,0.000
116.699,0.000,0.000,0.065
116.749,0.000,0.000,0.000
116.800,0.000,0.000,0.112
116.850,0.000,0.000,0.000
116.899,0.000,0.000,0.159
116.949,0.000,0.000,0.000
116.999,0.000,0.000,0.069
117.049,0.000,0.000,0.000
117.099,0.000,0.000,0.159
117.149,0.000,0.000,0.000
117.200,0.000,0.000,0.091
117.250,0.000,0.000,0.000
117.300,0.000,0.000,0.057
117.350,0.000,0.000,0.000
117.400,0.000,0.000,0.046
117.449,0.000,0.000,0.000
117.499,0.000,0.000,0.085
117.549,0.000,0.000,0.000
117.600,0.000,0.000,0.227
117.649,0.000,0.000,0.000
117.700,0.000,0.000,0.152
117.750,0.000,0.000,0.000
117.807,0.000,0.000,0.050
117.850,0.000,0.000,0.000
117.899,0.000,0.000,0.050
117.952,0.000,0.000,0.000
117.999,0.000,0.000,0.172
118.050,0.000,0.000,0.000
118.100,0.000,0.000,0.098
118.151,0.000,0.000,0.000
118.199,0.000,0.000,0.136
118.250,0.000,0.000,0.000
118.300,0.000,0.000,0.068
118.351,0.000,0.000,0.000
118.400,0.000,0.000,0.110
118.450,0.000,0.000,0.000
118.499,0.000,0.000,0.053
118.549,0.000,0.000,0.000
118.599,0.000,0.000,0.064
118.650,0.000,0.000,0.000
118.700,0.000,0.000,0.086
118.749,0.000,0.000,0.000
118.799,0.000,0.000,0.129
118.849,0.000,0.000,0.000
118.900,0.000,0.000,0.157
118.950,0.000,0.000,0.000
118.999,0.000,0.000,0.078
119.050,0.000,0.000,0.000
119.099,0.000,0.000,0.114
119.149,0.000,0.000,0.000
119.200,0.000,0.000,0.304
119.249,0.000,0.000,0.000
119.299,0.000,0.000,0.207
119.349,0.000,0.000,0.000
119.400,0.000,0.000,0.125
119.450,0.000,0.000,0.000
119.499,0.000,0.000,0.102
119.550,0.000,0.000,0.000
119.600,0.000,0.000,0.061
119.649,0.000,0.000,0.000
119.700,0.000,0.000,0.061
119.749,0.000,0.000,0.000
119.799,0.000,0.000,0.036
119.849,0.000,0.000,0.000
119.901,0.000,0.000,0.090
119.950,0.000,0.000,0.000
120.000,0.000,0.000,0.030
120.049,0.000,0.000,0.000
120.100,0.000,0.000,0.106
120.150,0.000,0.000,0.000
120.200,0.000,0.000,0.096
120.250,0.000,0.000,0.000
120.299,0.000,0.000,0.166
120.350,0.000,0.000,0.000
120.400,0.000,0.000,0.115
120.449,0.000,0.000,0.000
120.500,0.000,0.000,0.104
120.549,0.000,0.000,0.000
120.600,0.000,0.000,0.064
120.649,0.000,0.000,0.000
120.701,0.000,0.000,0.110
120.750,0.000,0.000,0.000
120.800,0.000,0.000,0.134
120.850,0.000,0.000,0.000
120.900,0.000,0.000,0.269
120.950,0.000,0.000,0.000
121.000,0.000,0.000,0.157
121.049,0.000,0.000,0.000
121.100,0.000,0.000,0.058
121.150,0.000,0.000,0.000
121.200,0.000,0.000,0.193
121.249,0.000,0.000,0.000
121.300,0.000,0.000,0.202
121.350,0.000,0.000,0.000
121.401,0.000,0.000,0.092
121.450,0.000,0.000,0.000
121.499,0.000,0.000,0.026
121.550,0.000,0.000,0.000
121.606,0.000,0.000,0.122
121.649,0.000,0.000,0.000
121.700,0.000,0.000,0.051
121.749,0.000,0.000,0.000
121.799,0.000,0.000,0.122
121.849,0.000,0.000,0.000
121.900,0.000,0.000,0.099
121.949,0.000,0.000,0.000
122.000,0.000,0.000,0.201
122.050,0.000,0.000,0.000
122.100,0.000,0.000,0.183
122.150,0.000,0.000,0.000
122.200,0.000,0.000,0.094
122.249,0.000,0.000,0.000
122.300,0.000,0.000,0.053
122.349,0.000,0.000,0.000
122.399,0.000,0.000,0.149
122.450,0.000,0.000,0.000
122.499,0.000,0.000,0.161
122.550,0.000,0.000,0.000
122.599,0.000,0.000,0.237
122.649,0.000,0.000,0.000
122.699,0.000,0.000,0.148
122.750,0.000,0.000,0.000
122.800,0.000,0.000,0.081
122.850,0.000,0.000,0.000
122.900,0.000,0.000,0.078
122.950,0.000,0.000,0.000
123.000,0.000,0.000,0.049
123.050,0.000,0.000,0.000
123.099,0.000,0.000,0.053
123.150,0.000,0.000,0.000
123.199,0.000,0.000,0.060
123.250,0.000,0.000,0.000
123.299,0.000,0.000,0.038
123.350,0.000,0.000,0.000
123.400,0.000,0.000,0.207
123.449,0.000,0.000,0.000
123.500,0.000,0.000,0.365
123.550,0.000,0.000,0.000
123.599,0.000,0.000,0.199
123.649,0.000,0.000,0.000
123.700,0.000,0.000,0.128
123.749,0.000,0.000,0.000
123.799,0.000,0.000,0.146
123.850,0.000,0.000,0.000
123.900,0.000,0.000,0.211
123.950,0.000,0.000,0.000
124.000,0.000,0.000,0.128
124.049,0.000,0.000,0.000
124.100,0.000,0.000,0.209
124.149,0.000,0.000,0.000
124.200,0.000,0.000,0.185
124.250,0.000,0.000,0.000
124.305,0.000,0.000,0.074
124.349,0.000,0.000,0.000
124.400,0.000,0.000,0.062
124.450,0.000,0.000,0.000
124.500,0.000,0.000,0.115
124.558,0.000,0.000,0.000
124.603,0.000,0.000,0.187
124.650,0.000,0.000,0.000
124.702,0.000,0.000,0.096
124.749,0.000,0.000,0.000
124.801,0.000,0.000,0.069
124.850,0.000,0.000,0.000
124.900,0.000,0.000,0.053
124.950,0.000,0.000,0.000
125.000,0.000,0.000,0.242
125.051,0.000,0.000,0.000
125.100,0.000,0.000,0.140
125.149,0.000,0.000,0.000
125.199,0.000,0.000,0.147
125.250,0.000,0.000,0.000
125.300,0.000,0.000,0.201
125.349,0.000,0.000,0.000
125.400,0.000,0.000,0.253
125.449,0.000,0.000,0.000
125.501,0.000,0.000,0.128
125.550,0.000,0.000,0.000
125.599,0.000,0.000,0.040
125.649,0.000,0.000,0.000
125.700,0.000,0.000,0.054
125.749,0.000,0.000,0.000
125.800,0.000,0.000,0.112
125.849,0.000,0.000,0.000
125.899,0.000,0.000,0.122
125.950,0.000,0.000,0.000
126.000,0.000,0.000,0.085
126.049,0.000,0.000,0.000
126.100,0.000,0.000,0.030
126.149,0.000,0.000,0.000
126.200,0.000,0.000,0.039
126.249,0.000,0.000,0.000
126.299,0.000,0.000,0.023
126.350,0.000,0.000,0.000
126.399,0.000,0.000,0.058
126.450,0.000,0.000,0.000
126.500,0.000,0.000,0.077
126.550,0.000,0.000,0.000
126.599,0.000,0.000,0.060
126.650,0.000,0.000,0.000
126.700,0.000,0.000,0.006
126.750,0.000,0.000,0.000
126.800,0.000,0.000,0.067
126.849,0.000,0.000,0.000
126.900,0.000,0.000,0.146
126.949,0.000,0.000,0.000
127.000,0.000,0.000,0.083
127.050,0.000,0.000,0.000
127.099,0.000,0.000,0.091
127.149,0.000,0.000,0.000
127.199,0.000,0.000,0.099
127.249,0.000,0.000,0.000
127.300,0.000,0.000,0.048
127.349,0.000,0.000,0.000
127.399,0.000,0.000,0.027
127.449,0.000,0.000,0.000
127.500,0.000,0.000,0.083
127.549,0.000,0.000,0.000
127.600,0.000,0.000,0.093
127.649,0.000,0.000,0.000
127.700,0.000,0.000,0.059
127.750,0.000,0.000,0.000
127.800,0.000,0.000,0.101
127.849,0.000,0.000,0.000
127.900,0.000,0.000,0.075
127.949,0.000,0.000,0.000
128.000,0.000,0.000,0.065
128.050,0.000,0.000,0.000
128.099,0.000,0.000,0.080
128.149,0.000,0.000,0.000
128.199,0.000,0.000,0.078
128.249,0.000,0.000,0.000
128.300,0.000,0.000,0.012
128.350,0.000,0.000,0.000
128.403,0.000,0.000,0.163
128.450,0.000,0.000,0.000
128.499,0.000,0.000,0.059
128.550,0.000,0.000,0.000
128.600,0.000,0.000,0.212
128.649,0.000,0.000,0.000
128.700,0.000,0.000,0.209
128.750,0.000,0.000,0.000
128.800,0.000,0.000,0.122
128.850,0.000,0.000,0.000
128.900,0.000,0.000,0.037
128.949,0.000,0.000,0.000
129.000,0.000,0.000,0.145
129.049,0.000,0.000,0.000
129.099,0.000,0.000,0.179
129.149,0.000,0.000,0.000
129.199,0.000,0.000,0.217
129.249,0.000,0.000,0.000
129.299,0.000,0.000,0.100
129.350,0.000,0.000,0.000
129.400,0.000,0.000,0.023
129.450,0.000,0.000,0.000
129.500,0.000,0.000,0.162
129.549,0.000,0.000,0.000
129.600,0.000,0.000,0.054
129.650,0.000,0.000,0.000
129.699,0.000,0.000,0.033
129.750,0.000,0.000,0.000
129.800,0.000,0.000,0.027
129.849,0.000,0.000,0.000
129.899,0.000,0.000,0.056
129.949,0.000,0.000,0.000
130.000,0.000,0.000,0.136
130.049,0.000,0.000,0.000
130.099,0.000,0.000,0.197
130.150,0.000,0.000,0.000
130.200,0.000,0.000,0.110
130.249,0.000,0.000,0.000
130.300,0.000,0.000,0.223
130.349,0.000,0.000,0.000
130.400,0.000,0.000,0.080
130.449,0.000,0.000,0.000
130.500,0.000,0.000,0.171
130.550,0.000,0.000,0.000
130.600,0.000,0.000,0.052
130.650,0.000,0.000,0.000
